year;sierra;escalera;casco;malet√≠n;cono;cubo;linterna;chaleco;martillo;pincel;pala;manguera;taladro;polea;destornillador
1939;0,002174044103802381;0,000804501477042712;0,0004884150842242109;2,334686846389949e-05;0,0005552390121010831;0,00020374547245540143;0,00018948269696141194;0,00015924279068713076;0,0003456108450856326;0,0003715624643518822;0,00036502222948391657;5,387693704506091e-05;0,00011110707305306278;8,079167303419257e-05;9,240599041504538e-06
1940;0,0022515990557232207;0,0007813812252217239;0,0004925927831728975;2,3535527710854304e-05;0,0005989926389052666;0,00019432414189525716;0,00018093306834998657;0,00015378101352325757;0,00034487905265580466;0,0003791187412259335;0,00036031373643449375;5,7755707010593535e-05;0,00011291706414340297;8,99228755965201e-05;8,650345354307579e-06
1941;0,00219124758586986;0,0007900585972363064;0,0004939944769180979;2,333780275064003e-05;0,0006185340680531226;0,00018659797303501233;0,00018310637740017097;0,00016561460662550026;0,00033374782820568986;0,0004012747175303437;0,0003463068294097736;5,588445576774705e-05;0,0001273792512230492;8,356498710782034e-05;7,947816931570223e-06
1942;0,002179934719086824;0,0007838907289884187;0,0004981755474935719;2,393392963183162e-05;0,0006637142957645535;0,0001895825611037643;0,00018453416389872603;0,00016728679546369158;0,00032584780131271273;0,0004095952817806392;0,0003474534683586431;5,382623839977896e-05;0,00012664993879038126;7,806033295310044e-05;6,956401981434673e-06
1943;0,0022183960806744707;0,0007855338740877674;0,0005075993872846343;2,3015672923065722e-05;0,0006801104648600033;0,0001915573079713795;0,0001916255980307012;0,00017647526127413066;0,00033008420164800815;0,0004259628245303507;0,00035542370824259706;5,239191978034796e-05;0,00012314377824753007;7,703203388181075e-05;7,162334826814134e-06
1944;0,0021587951518345755;0,0007989581653029226;0,0005012837326440993;2,4098142554456512e-05;0,0006679460706696513;0,00018999124579620132;0,00020222495972380524;0,00017822473767280047;0,00033129074056757545;0,0004205568529869197;0,0003496485857924979;5,137245336430039e-05;0,00012446769882704496;6,996287424954062e-05;6,433527031747741e-06
1945;0,00214822160030183;0,0008131202516129374;0,0005034244493020067;2,4042547254664116e-05;0,0006657839743898616;0,00018904549798597664;0,00019973754368558209;0,00017401655765882294;0,00033048581501913887;0,0004252772799061079;0,000343988810007951;5,168480632684285e-05;0,00011617416362241784;6,915711472694446e-05;6,230255879456439e-06
1946;0,0021497009583981708;0,0008206321581383236;0,0005023215700410739;2,3793628096362746e-05;0,0006722731216411505;0,0001876643831825017;0,00019773172620521758;0,00016775204098199277;0,00033458389420307606;0,00042105310577816065;0,0003366792173307788;5,3263237629965125e-05;0,00010972122806508975;6,463687571210488e-05;4,872030398165147e-06
1947;0,0021600084437523037;0,000812843726245254;0,0005024311056851209;2,4275886037880158e-05;0,0006271330611135843;0,00018806655361913727;0,0001941781127763014;0,00015973412083829835;0,0003260181171884012;0,0004089431253565376;0,00033051502279184727;5,106161040657753e-05;0,00010979457556459238;5,566259712200658e-05;4,80845692152343e-06
1948;0,002148197875482895;0,0008109375162998081;0,0005031892084973931;2,6188776912152078e-05;0,0006217104393207202;0,00018715388380639655;0,00018525609643152814;0,00014537394983043278;0,00033347932263235895;0,00039572905409711117;0,0003293884674349101;6,0256449176319756e-05;9,062845752591134e-05;5,5428852111357886e-05;4,668399254472076e-06
1949;0,002097661932306697;0,0008051231426569366;0,0004924837282617643;2,590448206417152e-05;0,0005692830265096356;0,00017534568022321246;0,00017641495690311006;0,00013760844370023863;0,0003261376312886049;0,00038370938649937415;0,00031697295850920327;6,204169713847867e-05;9,118457780589649e-05;5,1368179145226485e-05;4,480041023871958e-06
1950;0,001986308078422943;0,0007918292924711881;0,00047064274570272706;2,7396228371604335e-05;0,0005441598074997143;0,0001641891864372675;0,00016709970265895078;0,0001316833439497194;0,00032588995314394457;0,0003736022303460881;0,00030348118278717654;6,286680210061084e-05;9,109290398815315e-05;4,926486667500285e-05;4,468281237076813e-06
1951;0,0019418678805647816;0,0008050247093446419;0,00047095025235778716;2,8358605317992313e-05;0,0005394154803590416;0,00016565612181044083;0,0001545740896550082;0,00012969037795431047;0,0003254978569852288;0,00037324406808433456;0,0002920119511275386;6,561936670225675e-05;8,634949608676834e-05;5,206105535242906e-05;6,2160291390357865e-06
1952;0,0019503367574153735;0,0008195335275169263;0,0004764193428335213;3,0982268940858505e-05;0,0005452688908137913;0,00016607362210509433;0,00015742227625586174;0,00012996800933251507;0,00032206061340340445;0,00036256682441100044;0,000285316543470669;6,575153820774306e-05;8,979036059437411e-05;5,35433165233761e-05;7,0071613273674814e-06
1953;0,0018996200846491513;0,0008189452273654751;0,0004962770097855744;3,413818997647208e-05;0,0005349321846941686;0,00016237801219176617;0,00015888725621542626;0,00012849746359019524;0,0003215020115021616;0,0003659172599717359;0,00027621127043987926;6,259796277520633e-05;9,104550875755584e-05;4,9478243470600454e-05;7,819165404043815e-06
1954;0,0018288713753073743;0,0008512219600171583;0,0004949964152599153;3,5719714779653646e-05;0,0005441329124421047;0,00016021118004313654;0,00016654203623797263;0,00013558313704769325;0,0003245559387973377;0,00036497019339419367;0,00028240506578315817;6,578608398350687e-05;8,765196802024937e-05;5,29000325449098e-05;8,737189917594281e-06
1955;0,0018321784279708353;0,0008451212644493872;0,0004976842579448462;3,5307833862978964e-05;0,0005392789976862592;0,00016276930604622715;0,00016647371044850194;0,0001378549443740797;0,0003165397466935766;0,00036748893827669756;0,000280337504981227;6,316485447704119e-05;9,234603258586762e-05;5,552401489694603e-05;1,0045218853552537e-05
1956;0,00184863755358882;0,0008471926256398937;0,0005068655809736811;3,659326474852216e-05;0,0005332316115007936;0,000165711493796802;0,00016646221833330595;0,0001409603539416691;0,00031598485423143884;0,0003666181100925314;0,00027825796808299074;6,520562010337017e-05;8,609235026467234e-05;5,7155612661777665e-05;1,038382794352596e-05
1957;0,001877076075678425;0,0008534605253121949;0,0005226412213232834;3,9536102544194106e-05;0,0005364234311855398;0,00017348110727003326;0,00017012724973548238;0,00014129695305850225;0,000314117080181729;0,00036232173507804485;0,000276405548252764;6,341451523894648e-05;8,032719896229017e-05;5,877418069693314e-05;1,0207183415949267e-05
1958;0,0018373006501600946;0,0008588803341678744;0,0005174657871975796;4,1071396188791755e-05;0,0005342520450670106;0,00016901102526389877;0,00016906329359959012;0,00014432426626496766;0,00031312258995188003;0,00035737059209038435;0,0002760997631412465;6,400690486836018e-05;7,856256810815207e-05;5,79706112700608e-05;8,51649011630278e-06
1959;0,001824182306466225;0,0008671118848724291;0,0005086537644923997;3,951545742048828e-05;0,0005247372882877244;0,0001691132037454476;0,00016412123094206827;0,0001444175495635136;0,00030988019261712907;0,00034623295895081744;0,00027354678227961164;6,192506581166006e-05;7,290445377553365e-05;5,3905628760730906e-05;7,5668171157466134e-06
1960;0,0017824922127017218;0,0008662491252055457;0,0004956735925329017;3,9623721802074995e-05;0,000534110163893534;0,0001718756850875382;0,00016167702402266774;0,00014725433662273905;0,000311026987479376;0,00034439286927019045;0,000280699272739834;6,280285812668549e-05;7,398495703065626e-05;5,625220913836009e-05;7,730949645536254e-06
1961;0,0017372977059234734;0,0008485429264380531;0,0005003319789206476;4,0078052571906096e-05;0,0005313827581890759;0,00017106205599962517;0,00015180877751065834;0,00014592301665418615;0,0003118504277413844;0,00036261639187224707;0,00027780850229776533;6,078743086033813e-05;7,103496143047648e-05;5,4118424941407284e-05;7,313945512724526e-06
1962;0,0016921776737685184;0,0008365625944861677;0,0004812705810763873;4,1433787600908545e-05;0,0005317119303072104;0,00017118801451943;0,0001498519541850588;0,00014663820106112065;0,00031192439564620145;0,0003529613715207753;0,0002769237263627084;5,585848035544976e-05;6,548626255867671e-05;5,133389566123827e-05;7,471662247634672e-06
1963;0,001677188993198797;0,0008359416044965786;0,0004824585695522339;4,37446297090511e-05;0,0005465505832294834;0,0001717996854365213;0,00015113842956842355;0,0001484352342881071;0,00031189603240428757;0,0003437985729500984;0,00027839197238271093;5,418332104259857e-05;6,667404233797112e-05;4,92034741585355e-05;7,806097711084345e-06
1964;0,001657773308189852;0,0008635898016759061;0,0004763223906983123;4,599037920018288e-05;0,0005563547152373108;0,00016914091897238644;0,00015311287435386994;0,00015183105525855872;0,00031055644415443694;0,00034742167827062076;0,00027761962948196536;5,49953987112011e-05;6,635656453519394e-05;4,921303440953904e-05;8,758452807455797e-06
1965;0,001701210515290898;0,000876450563477452;0,0005004292363862208;4,8135057438360355e-05;0,0005725648147095594;0,0001820353207092142;0,0001572399404332308;0,000155385612288228;0,00031233003028319217;0,0003459575834442928;0,00027852910794276146;5,348658679135301e-05;6,549966380069756e-05;5,0428702382175424e-05;9,561876877585615e-06
1966;0,0016985328069755007;0,0008750857757279715;0,0005057072680106753;5,132823080852436e-05;0,0005783379102857518;0,0001794249085053577;0,00015883790151097595;0,00015708410501247272;0,00031333804599853465;0,00034254421085019464;0,0002894005807060499;5,361001415492086e-05;6,686822595319037e-05;5,679657095112946e-05;1,160081574929401e-05
1967;0,001689317624758197;0,000874338508895432;0,0004909343715553405;5,51794556713503e-05;0,0005779344129613102;0,00017748674443802365;0,00015473894856248599;0,00015331729140858182;0,0003063466302981916;0,00032156625106186505;0,0002836810836015502;5,081654949533134e-05;6,373912810886395e-05;5,343322990419048e-05;1,0912462958653382e-05
1968;0,001686896991616647;0,0008752215373013833;0,0004890711417309441;5,752820746757996e-05;0,000576283355258056;0,00017939154629077945;0,00015778085266252413;0,00015173910534420948;0,0003014099190425311;0,00028700230489318656;0,00028163874178842107;4,996422465605324e-05;6,390825433300051e-05;4,9407946026544126e-05;1,0778054360116585e-05
1969;0,0017344388002779204;0,000885645087172244;0,0005031319038347906;6,081483223039998e-05;0,0005622612661682069;0,00017203623526386634;0,0001582470109237225;0,0001506187816500772;0,00029365492732072847;0,0002868202890177989;0,00027825876064265946;4,9023032845850275e-05;5,8848297612712486e-05;4,5732500910032415e-05;1,0050664757597718e-05
1970;0,0017117589387843119;0,0008853436806280765;0,0004950518294728161;6,290640694065328e-05;0,0005593199862882362;0,00017399410775656828;0,00015572041352892744;0,00014503814652146372;0,00029103103185791824;0,0002762634656911749;0,00028138943629788367;4,6197884882661e-05;5,537180771040897e-05;4,628328562310864e-05;1,0499819020586593e-05
1971;0,0016643440046339364;0,000870130887571057;0,0004908606959881061;6,339697620205698e-05;0,0005637613542473575;0,00017261503281978157;0,00014859516893141387;0,00014348191988184617;0,0002855992793878873;0,00025775382255233126;0,0002784099284066802;4,540528664165322e-05;5,459025698785678e-05;4,635402969402743e-05;1,055944715793495e-05
1972;0,0016226431788319523;0,0008604938947038526;0,0004789280735297195;6,63270847261239e-05;0,0005699238759656769;0,00016679610520701056;0,0001465296398756826;0,00014126934989430344;0,0002785723056929003;0,0002517486271764418;0,0002797821382825662;4,7386287909440785e-05;5,2237513159525406e-05;4,682331677940965e-05;1,0006690587260891e-05
1973;0,0016154509986725835;0,0008412756674910529;0,00048147241094349217;6,797050429798089e-05;0,0005783499610905503;0,0001650637256846364;0,00014296996044192513;0,0001404555437797431;0,00027511123984628024;0,00024256290284288947;0,0002726742033181446;4,7673064175666824e-05;5,066696685064796e-05;4,070365540493575e-05;8,356099507571863e-06
1974;0,0016244864387512542;0,0008474816955380707;0,0004973466405187667;6,780652159120239e-05;0,0005958694146102061;0,00016712184073445054;0,00014606641798309283;0,00014275907785434226;0,0002795299678837182;0,00024258578637922516;0,00027555174386049785;4,900638097231942e-05;4,7659828185585085e-05;4,065952461067874e-05;8,970428565037634e-06
1975;0,0016678358926063602;0,0008486037781299924;0,0005056667370289299;7,068962872835982e-05;0,0006199966329794344;0,00017071847651095595;0,00014676866807608997;0,00014319576848720317;0,0002829693195443334;0,00024268140675433515;0,000272109920323211;5,0180300701997886e-05;4,764595514318769e-05;4,2975899613598555e-05;9,182395237823065e-06
1976;0,001641604142475574;0,000849185997659723;0,0005051168175538935;7,734578844065254e-05;0,0006462784897718978;0,00017607445183135236;0,00014791191915719537;0,000143494188315734;0,00028163699425931554;0,00023836495789250227;0,0002773003058921729;5,078431602864189e-05;4,853752224270076e-05;4,464173335756121e-05;9,12588689061522e-06
1977;0,0016931819508109974;0,0008481500442160592;0,0005112174416613666;8,141826940897902e-05;0,0006667183827500724;0,0001737707391060082;0,00014581799924988964;0,00014480124101672636;0,0002791808908243963;0,00023949958826311298;0,00027871351448993664;5,103490009007925e-05;4,824629270063139e-05;4,241398820730475e-05;8,866057044087938e-06
1978;0,0017355351571625632;0,0008355826854053053;0,0005242266135090696;8,272993373533868e-05;0,0006668288213924305;0,00017459572226081427;0,00014683760777448436;0,0001420093846198662;0,0002764998823425101;0,00024268006524965003;0,0002875618162891312;5,6675309727844645e-05;4,745420320822242e-05;4,1555650146360025e-05;8,39243676458474e-06
1979;0,0017602833915069433;0,0008300591032041535;0,0005198078854716316;8,313226658174244e-05;0,0006507448948208808;0,00017138733677971425;0,00014361098205232077;0,00013920804024434932;0,000269571075607798;0,00023749147593272416;0,0002783492066425554;5,3072482484952025e-05;4,7015481235186076e-05;3,651099242623397e-05;8,66836679896161e-06
1980;0,0017631160257483964;0,0008432069859866584;0,0005114549172243901;8,410177737719746e-05;0,0006482253541305129;0,00016947633087381422;0,00014404341754925554;0,00013525760615656118;0,0002624117282071633;0,0002429321317062464;0,0002724565547396196;5,180379624951976e-05;4,496118890529033e-05;3,668858750773195e-05;8,751700469084816e-06
1981;0,0017471765074463163;0,000836263448685973;0,0004990582640727682;8,633987655619941e-05;0,0006294121638867571;0,00017173152368091645;0,00014288489994994182;0,00013385862140629406;0,00025479151710377276;0,0002362621184407284;0,0002659551780327872;6,513538031478154e-05;4,4290316379504346e-05;4,132047795987351e-05;8,515394662416448e-06
1982;0,001720997741878299;0,0008271731530840043;0,00048549462527652007;8,802627624910591e-05;0,0006024908413694772;0,00016837458523306332;0,00013957167084299726;0,00013451800506507943;0,00024604291866126005;0,0002320338613312093;0,0002616689341396393;6,364354468197624e-05;4,306315466757431e-05;3,9823151252806254e-05;8,297176736147907e-06
1983;0,0017107891835621558;0,0008412088391196448;0,0004820413973253121;8,392808094218449e-05;0,0005889256954105804;0,00016688883468824706;0,00013805749371645755;0,00013460183124282463;0,00024061595727939026;0,0002215639548402188;0,00025562545878139123;6,311409411604732e-05;4,201708350137778e-05;3,782105782842596e-05;8,27653080039324e-06
1984;0,0017296876259414212;0,0008370284766507602;0,00048040928959380835;8,19497797367928e-05;0,0005706101871640255;0,00016740648659054256;0,0001377548528580519;0,00013365485074245953;0,00023491754745919025;0,0002209346689596714;0,00024819737843375023;6,147852705648152e-05;4,106093659369695e-05;3,6415255928139754e-05;8,046452190261075e-06
1985;0,0017559697620786858;0,0008361192807829607;0,0004754522186496095;8,126715442813293e-05;0,0005563433010788035;0,00016206941089486854;0,00013796062603432802;0,00013253861652628984;0,00023144945901419433;0,0002141288908725463;0,000236243714165799;5,6006351607201e-05;3,887505296721169e-05;3,749851446497944e-05;8,394352083282034e-06
1986;0,0018074757723037954;0,0008339158349761938;0,0004817074633527747;8,425891776044279e-05;0,0005433031284545515;0,0001607634382188345;0,00014125930972243493;0,0001311599378693375;0,000229077795665944;0,00021004932315398558;0,00023561291137801684;5,538519392952626e-05;3,742673584383738e-05;3,856255870817092e-05;8,447166724831082e-06
1987;0,0018200528107367325;0,0008273099540799325;0,0004883435329767443;8,741256221713099e-05;0,0005234279992042243;0,00016432422528721093;0,00014074044786736652;0,00013101000604365254;0,00022435032341101239;0,00020551212368705559;0,00023032941304076564;5,671870318175414e-05;3,807562823762315e-05;3,697231859080473e-05;8,270326747249004e-06
1988;0,0018704837462532203;0,0008252494158763771;0,0004949989553486896;9,26212391862334e-05;0,0004999841231827824;0,0001648721974691268;0,0001388840425014288;0,00012879509085905738;0,00021839319483011162;0,00020392672500487867;0,00022422360806168787;4,333372284496103e-05;3,762109892185046e-05;3,333660418190577e-05;8,91459716204476e-06
1989;0,0018998332442216842;0,0008308770962425374;0,0005030132537545537;9,387985398591679e-05;0,0004801713982617782;0,00016578696236787697;0,0001408525203519925;0,00012699038214642705;0,00021913706729849636;0,00020582908259062345;0,000221407464908095;4,4667918684483864e-05;3,662491881836364e-05;3,2327892946731094e-05;9,304524744330983e-06
1990;0,0018801245200198275;0,0008206180609704461;0,0005086268824275716;0,00010190488848950605;0,0004562754384096479;0,00017027827457890714;0,00014331873541907823;0,0001275747276200231;0,00022312482802330384;0,00021073574966326954;0,0002152834440494189;4,7205487265143476e-05;3,530242663275983e-05;3,257918836295305e-05;9,372938438088698e-06
1991;0,001821715393037136;0,0008309122027380259;0,0005079735988796788;0,00010696814456423454;0,00043041805578728344;0,00017114607219679913;0,0001462048593176795;0,0001291594441811737;0,00022672755416611575;0,00021320892561301922;0,00020987634863039214;4,9933737094371675e-05;3,613016588133178e-05;3,270849008783573e-05;1,0172103109035951e-05
1992;0,0017816955473140945;0,0008417381780288582;0,0005114860804107073;0,00011500331262530899;0,0004130750442397714;0,00017905434138551106;0,00014893156666013447;0,00013107066121977238;0,0002251600952669313;0,00021711534502953455;0,00020763208924888332;5,1931798696257055e-05;3,632869395784967e-05;2,7859397074995028e-05;1,0388712265044628e-05
1993;0,0017322462943931377;0,0008584703209635336;0,0005170646090846276;0,00011925246212740603;0,00040956303044887524;0,00019084899024944334;0,00015301922725744328;0,00013545480572117543;0,0002272142215328391;0,00022462004705760464;0,00020402297390579145;5,61432975538472e-05;3,6859721522627554e-05;3,062021331093742e-05;1,1013147777865534e-05
1994;0,001691072040037917;0,0008877168511389755;0,0005302295254036185;0,00012489540819972587;0,0003955585595706777;0,00020243509522645454;0,0001605785801725038;0,0001404562551345277;0,0002299968790404299;0,00023786222495151117;0,0002076831378872157;5,8259992994992763e-05;3,732864927639769e-05;3,372608534034173e-05;1,2774960416501407e-05
1995;0,0016647769371047616;0,0009183235566264816;0,0005465823960548732;0,00012575594934917587;0,00038856886866207266;0,00020938847131089588;0,00017035916276394607;0,0001454517977046115;0,00023546999078202395;0,00024288125197407292;0,0002121550258899723;6,060672360165751e-05;3,870762839142117e-05;3,550046443479005e-05;1,3365748482588708e-05
1996;0,0016175408745766617;0,0009450103139637836;0,0005557221811613999;0,00013311658092009435;0,00038623049281990716;0,00021940950643641245;0,0001782565017752599;0,00015012917141835454;0,00023847102446390115;0,00024729697867899503;0,00021301128916612858;6,227859005645899e-05;3,8296369910183004e-05;4,32059301098369e-05;1,5385238124768614e-05
1997;0,0016094927429678918;0,0009710664666532207;0,0005656951998389559;0,0001338061955331276;0,00037833169049658215;0,00022775096957567645;0,00018375895284147452;0,00015234598679723734;0,00023781206307051307;0,000251902685834336;0,00021632977547726896;6,392525863572831e-05;3,836899712236378e-05;4,955879161018726e-05;1,6404058555963275e-05
1998;0,0015614015215500592;0,0010022571197103908;0,000582625586633055;0,000139788932886274;0,000377427055095073;0,0002395592153854003;0,0001927452363556118;0,00016008279674549288;0,00023897750907053705;0,0002609758796877161;0,00022302939929172032;6,758728302104698e-05;3,980238797599408e-05;5,1379062020779595e-05;1,7050847540238984e-05
1999;0,0015471143472365967;0,0010382937294447661;0,000587351035262275;0,00014686945795412093;0,00037981642110805424;0,00025048288664817974;0,00019959326696802497;0,0001623687353458081;0,00024757058716724193;0,0002622929254617442;0,0002254061298247377;7,858376826724063e-05;4,2735799914745644e-05;5,776247503165775e-05;1,848957822403463e-05
2000;0,0015298452516227762;0,0010646981796266378;0,0005928490671586977;0,0001519932116674941;0,0003763824354661795;0,0002552413271977067;0,0002068535163094306;0,00016477983665806408;0,00025145804361922534;0,00026546966702361327;0,00023024962436985722;8,123652719405072e-05;4,364660526334774e-05;5,752030095404084e-05;1,9447642379028756e-05
2001;0,0015391506817000584;0,0010872799066419248;0,0006011655062008815;0,0001583443609628635;0,00038390525592798695;0,0002608013476544459;0,00021259237590649197;0,00016666208791450896;0,00025842521154118003;0,0002673092792195218;0,00023299125717000734;8,557359722414861e-05;4,4587956235123526e-05;5,878027918372806e-05;1,9297631784606244e-05
2002;0,001507796228647099;0,001116718716990103;0,0006053654617841987;0,00016792273852063642;0,00039430416174062496;0,0002688206190474115;0,00021645577947180882;0,0001673027733366845;0,0002628642960189609;0,0002693809327476109;0,0002338456332446575;8,946300178130124e-05;4,630392709259468e-05;5,817710392160993e-05;2,1133692687921473e-05
2003;0,0014821542078737235;0,0011483678593192184;0,0006116800575130453;0,00017501519583415108;0,00040431982272691263;0,0002824996694731193;0,00022621173424600523;0,00016927790673954796;0,0002715580129526123;0,00027282613765627114;0,00023594413310742572;9,494662793128685e-05;5,039068103737268e-05;5,8114509572858105e-05;2,208043992725704e-05
2004;0,001445149583949907;0,0011915835784748197;0,0006265756513000399;0,00018664652381111018;0,00041157672967528924;0,00028852548764137154;0,00023871181643439092;0,00017259525618231107;0,0002807485251261304;0,0002723911848079297;0,00023667789069544857;9,845317094914208e-05;5,383669596475167e-05;5,7841191798096195e-05;2,390506231059979e-05
2005;0,0014329617442854214;0,0012241301452117373;0,0006428630708147207;0,00019678394340059768;0,0004090734039761758;0,0003008701566743964;0,00024397534811474282;0,00017458507630051048;0,0002896279641260792;0,0002737480632017001;0,00023474616942361796;0,00010113711092734384;5,4693510622070925e-05;6,586747726292483e-05;2,4518831358883677e-05
2006;0,001406553398434577;0,0012394870130568356;0,0006550865994843964;0,00019895663664707777;0,0004129209855818772;0,00030438343780285016;0,00024990683111051715;0,00017832240170415997;0,0002919623473947771;0,0002790832695609424;0,00023603958349364498;9,486003117823807e-05;5,394828595702469e-05;6,576422701224752e-05;2,479281301740836e-05
2007;0,001385032865073299;0,001256933082913747;0,0006671330447716173;0,00020526261323539072;0,00041221423089155;0,00030970535135566024;0,0002535032581363339;0,00017978030882659368;0,00029657219329237705;0,0002776348219413194;0,00023666680135647766;9,640935218158121e-05;5,608326773653972e-05;6,897449907228292e-05;2,5825862053352466e-05
2008;0,001347322154288122;0,0012788232652383158;0,0006685141102025227;0,00021187396441746387;0,00041074717955780216;0,000313553539399436;0,00025869783257803647;0,00018160660602006828;0,0003011999922364339;0,0002676435371995467;0,0002346298572319938;9,721194231815389e-05;5,7667642749947845e-05;7,250583138329603e-05;2,756292083461176e-05
