year;policía;doctor;abogado;periodista;pintor;músico;fotógrafo;doctora;profesora;taxista;cartero;albañil;bombero;fotógrafa;dependienta
1942;0,0031638481492076865;0,02254177088616416;0,0024657854737597518;0,0014150749458557194;0,0023400053448442903;0,0006116692994900015;9,799508039317776e-05;0,00018929347009231736;0,00021796854038517007;8,259021910816955e-07;4,2023892936932885e-05;0,00015762373745279286;2,8406487371869715e-05;1,1990029001397926e-06;2,2993074365120137e-06
1943;0,00307136352993049;0,021710781688203236;0,002391509821921188;0,001425584767795434;0,0025342126069257836;0,0006599047537747538;9,871232090777733e-05;0,0001945248966096967;0,00021117433236992966;6,520967258235746e-07;4,022513410615959e-05;0,00015002399485248525;2,8205307955886383e-05;8,879452189398357e-07;2,6046280053394966e-06
1944;0,00300195232349714;0,020355385952695672;0,002280113715512146;0,001463228311747246;0,0025969930512863876;0,0007035997701417987;0,00010969609840166022;0,00019300273866714894;0,00021383788180173724;5,864188753637986e-07;4,285619224577074e-05;0,0001493930913706468;2,650376822137852e-05;9,473828832540221e-07;1,9446180792621296e-06
1945;0,0029004625373220605;0,01909025283696662;0,002274067238821382;0,0014881813253201212;0,0026578565666568466;0,0007304628135378673;0,00011457782258211019;0,00019277579700168905;0,00021942664878744314;5,791591904470903e-07;4,2974883740498626e-05;0,0001439240220081826;2,8277810721582295e-05;8,917216489022297e-07;1,990603390059472e-06
1946;0,002841442099971963;0,01832542911870405;0,0022184203511902262;0,0015164261120454675;0,0027253038881878766;0,0007684651921278731;0,00011828530627358953;0,0002052773376297929;0,0002363762080546751;1,0441969257511476e-06;4,4692493312530655e-05;0,0001507506453890528;2,767807895257387e-05;6,346471982863835e-07;2,502817559551269e-06
1947;0,002771093438371151;0,017949976816972985;0,0022650135308919872;0,001440377997953744;0,002703418379366797;0,0007848309451219393;0,0001193191662553415;0,00020273138261472923;0,00024246212108534692;1,1818281654894593e-06;4,4287112846827116e-05;0,00015058016060720547;2,4899705408643058e-05;8,375956880460729e-07;2,744840151994562e-06
1948;0,002751436763251799;0,017954318900592625;0,0022529865548546824;0,0014390808376317313;0,0026186829407898976;0,0007955207170847903;0,0001218863482271055;0,00020577903114826768;0,000243264227200208;1,747099423862356e-06;4,5037672537416385e-05;0,0001477912486994423;2,9673742371219956e-05;1,0142429562876032e-06;2,5340035466773055e-06
1949;0,002770570946657764;0,017801685109069303;0,002310365640109272;0,0014350576748256572;0,002672926608024032;0,0007708256751876824;0,0001247996286630431;0,0002058359541479149;0,000239659802251221;2,065505598304794e-06;4,136934746514141e-05;0,00014490427539775346;3,0257297315269428e-05;1,0491065920754345e-06;2,5166416125646914e-06
1950;0,0027355536596067914;0,017507706070318818;0,0023328653177096775;0,0014305069401286477;0,002668206200594016;0,0007737314457959396;0,000126940015629121;0,00020636579003101882;0,00024425772673047116;2,3833644169357626e-06;4,3180049910266204e-05;0,0001434590249768267;2,9871040802780567e-05;9,949848056578503e-07;2,4493080452714366e-06
1951;0,0028115053802529083;0,01758229877201042;0,0023420375457914944;0,0014282143508483256;0,002712445997791032;0,0007709531733520894;0,0001193978083132866;0,0002082232819183056;0,00024547701156864477;2,8889639918412106e-06;4,290712435509444e-05;0,00014037288695232877;2,9408589341528568e-05;8,917544861272323e-07;2,6193897209988596e-06
1952;0,0028482284895809634;0,017186221832941686;0,002348508626580172;0,001477463099165886;0,002721891412095699;0,0007506768140176843;0,00011992426120091944;0,00020956588124525818;0,00023793634552151034;4,362937236887124e-06;5,8513532102162056e-05;0,00013955444728708244;2,776684868065006e-05;9,399790025708756e-07;2,710953797954322e-06
1953;0,0028483992667003933;0,017024220765701363;0,002359708690034625;0,001504863212176133;0,0027558238798519596;0,0007162648671510397;0,00012295705736115842;0,00019858567189398206;0,00022940316414730787;6,052907610053029e-06;5,790192411885593e-05;0,0001360376732658811;2,723395502763586e-05;1,1063784555176426e-06;2,824772238341211e-06
1954;0,0029097059398606817;0,016916989989113063;0,0023322036213357933;0,00155097798467198;0,0027927513656322844;0,0006951782000084807;0,00012775430734888817;0,0001931641479911507;0,0002328357173350274;7,715970567241065e-06;5,895416888636516e-05;0,00013963856742650802;2,762691459728168e-05;8,014944073510475e-07;2,818872881147984e-06
1955;0,002941175911733548;0,01663013141036832;0,0023528760721092112;0,0016090047860676088;0,0027769159974663387;0,0006923829459992703;0,00012903796167457976;0,00019354159154058185;0,00023398570192512125;9,604651829420163e-06;5,988681104034705e-05;0,000140323626445544;2,232642454405972e-05;8,975085246427334e-07;2,932178918716285e-06
1956;0,002914993352273346;0,016615976554541185;0,002281524809534728;0,0016374275609060923;0,002739199979779577;0,0006834118006996245;0,00013350992113763432;0,0001954756661299533;0,000247615171896801;1,233081492151606e-05;5,9489704946307545e-05;0,00014302602916619174;2,2655042438860358e-05;8,833760897378591e-07;3,2181408268375634e-06
1957;0,0030478014066050363;0,016504376045694307;0,0022728865068139775;0,0017406359932335492;0,002738807052082848;0,0006514994181218624;0,00013804632804489562;0,00019081654727415298;0,00024280865480769923;1,3061331977886376e-05;6,0856479779301616e-05;0,0001456347701735337;2,306495515215699e-05;1,0980780094728613e-06;3,165516077834647e-06
1958;0,003012911630711252;0,016112654910622432;0,00223179083280099;0,0017927121786799815;0,0027329393820504527;0,0006439152847243739;0,0001432033432787908;0,0001922374865768818;0,00025559501669444477;1,4561954080655986e-05;6,104546303374394e-05;0,00015341189509854303;2,3961895781862298e-05;1,3732321819353338e-06;3,259044665883591e-06
1959;0,003041059712164237;0,015941825820066566;0,0022067415816958862;0,0017679870195154634;0,0027670573087691863;0,0006296328787617053;0,00014282133763897167;0,00018627479870961646;0,0002626512468850706;1,6172028592466502e-05;4,616977784215643e-05;0,00016338152590833488;2,4393254096009643e-05;1,49215583381387e-06;3,937719813710114e-06
1960;0,0030727994661512116;0,015614167412942543;0,00225649697053346;0,0017814383162268704;0,0027757873665125643;0,0006385902906913543;0,00014597680189711224;0,00019178379001719544;0,0002814367007886176;1,724443896884103e-05;4,827023758480209e-05;0,00017008759089419203;2,4706305014530828e-05;1,5711753422108032e-06;3,59874332238925e-06
1961;0,0030833404577736345;0,015205857302394828;0,0022336280380841345;0,0018047359065219227;0,0027893082005903125;0,0006295441055824215;0,0001469039813985416;0,0001925138950095321;0,0002869512465102681;1,7896518857339417e-05;4,902342750158693e-05;0,00016674836810385126;2,4580124805392446e-05;1,7375819957469015e-06;3,626723454885905e-06
1962;0,003156332007035546;0,015162982370903983;0,002202715586463455;0,0018348689991398714;0,0027570865443392123;0,000608844499895765;0,00015692887213195457;0,00018959603949042503;0,00029087429668704445;1,804463209964524e-05;5,090946777792331e-05;0,00016865552002595256;2,6157003065106566e-05;1,8475773355675074e-06;3,4367912452434468e-06
1963;0,0032498265292295924;0,014419726254085878;0,002199679459278871;0,0018587909185693468;0,0027436590763889918;0,0006095030325273651;0,0001605742048533492;0,0002010917179567124;0,000293474226964463;1,7984754054266106e-05;5,501979306440521e-05;0,0001638930143599282;2,667240884030824e-05;2,269128834037864e-06;3,399840840602662e-06
1964;0,003235640594669219;0,01388207435541387;0,0022198699818026008;0,0018573832286555053;0,002715806294872891;0,00061675192617778;0,00017201837018936722;0,00020908369963633177;0,00030856563820894474;2,107208660260897e-05;5,46523222867888e-05;0,00016600662320342963;2,7337469126515703e-05;2,3997497576390614e-06;3,7153469634176872e-06
1965;0,003318485011862192;0,01361015165457502;0,002241905037538215;0,0018846570518300204;0,0026711271597637926;0,0005979058706933367;0,00017612583016151411;0,00021616065006518123;0,00030294465886981925;2,5437930162297562e-05;5,5644366625529074e-05;0,00016449027303419176;2,927116388004184e-05;2,865388967368939e-06;4,002411405476128e-06
1966;0,003411658586368763;0,013425383804133162;0,0022393987819668837;0,0019384470111357848;0,00259438316529018;0,0005957849160560207;0,00018552953926181153;0,00022841714521096686;0,0003111414603803756;2,903217668810092e-05;5,891983180715345e-05;0,00015960548255731868;3,0194652619489458e-05;3,1297292376767217e-06;3,931830962398765e-06
1967;0,0034916461507756525;0,013182579069897265;0,002234041546346686;0,0019621829518915285;0,0024890984994791715;0,0005896419159918358;0,00019017239927572;0,00022781165885784764;0,0003164992222082219;3,289528690077402e-05;6,041035801120285e-05;0,0001529329909187384;3,04022740189274e-05;3,04727151448755e-06;4,121120613019359e-06
1968;0,0036214231970786515;0,012850310512086644;0,0022354969457540263;0,001981310534964515;0,0023790690517801394;0,0005996784433851385;0,0001957311789218303;0,00023518898128064132;0,00032403337237545723;3,751910782057166e-05;5,9607879165923805e-05;0,00015601227200282404;3,619338956793529e-05;3,2026827666088916e-06;4,235666928309456e-06
1969;0,003778191915314112;0,012412674758317217;0,002287693236472218;0,001966728866266619;0,002353432423011067;0,0005971129797087217;0,00019557156909805987;0,0002459816576967049;0,0003477471766797992;4,1727538554628806e-05;5,905969909950468e-05;0,00015937653188302647;3,666119060393872e-05;3,1010416583805115e-06;4,183616830744086e-06
1970;0,003874568938044831;0,012248850751867785;0,0022831753865050685;0,0019846871509798802;0,0023121103108029012;0,00058623741097108;0,00020002812074640782;0,00024011578391634557;0,00035022268483381983;4,634383888709895e-05;6,434764746440383e-05;0,0001635986645201878;3,755649718836399e-05;3,0394175049812996e-06;4,4260198553810625e-06
1971;0,003987098846534666;0,011953344385671829;0,0022978109232748727;0,0019583593841941494;0,00221673066594771;0,0005654841450970187;0,00019482456699344245;0,00024146312236033348;0,00035116608095060134;4,9284868656026705e-05;6,576073019459727e-05;0,0001615842474425985;3,948337012259019e-05;3,2959839302293403e-06;4,6199515324474305e-06
1972;0,003983432075723873;0,011746421556121536;0,0022936073946766555;0,0019345357421635917;0,002192594443580934;0,0005566269075123793;0,00019484840225101962;0,00024203116676549792;0,0003641022073809706;4,9465484559212716e-05;6,915122331260395e-05;0,00016181942328330479;4,0802564983875656e-05;3,1755371411788606e-06;4,623485721262048e-06
1973;0,004014248146891727;0,011489104924424152;0,002316927176642431;0,0019261983782468762;0,0021060296213753255;0,0005485865715724815;0,0001991921944214222;0,0002413382714751476;0,0003742866251091722;5,1584465917845333e-05;6,680918756631269e-05;0,00015969727006189975;4,204185708139059e-05;3,4568546120843687e-06;4,71864992793566e-06
1974;0,004014737299127903;0,011229550727875903;0,002288214948618718;0,0019448008710501847;0,0021076972448749337;0,0005539907046373368;0,00021054911972636807;0,00025239332249579353;0,00038723782966241876;5,2817030190713664e-05;6,971390819541869e-05;0,00016304348621685807;4,215268916141213e-05;3,885329543809998e-06;4,904624642928671e-06
1975;0,004096530236503375;0,011014310335407831;0,0023211526370557423;0,001995069630668565;0,0021447295564160284;0,0005625355307919173;0,00021779538071444094;0,0002608048946837828;0,0003969326176697255;5,323322795902641e-05;7,092013853642649e-05;0,0001646779829960516;3,843428584916962e-05;4,507496420558255e-06;4,951970084781416e-06
1976;0,004047846128482239;0,010783376533903979;0,0022851003450341523;0,002032153523552032;0,0021405116837870863;0,0005535184170314876;0,00022102395048152957;0,00026545415039436193;0,00038472368422454953;5,3986262368458225e-05;7,103960472574857e-05;0,00016280495986263434;3,881159094427338e-05;5,8878344739403995e-06;5,539479985827711e-06
1977;0,003982253162705872;0,0105040698794515;0,002301965339159194;0,0020393440666209373;0,0021316690565851915;0,0005736605154587389;0,00022070558835756468;0,00027806100726073576;0,00040895942804906687;5,446849513646157e-05;6,466541760476372e-05;0,00016275547685446718;3,959230850471483e-05;6,544515278911994e-06;5,322534489339757e-06
1978;0,003911656884676111;0,010434281596514796;0,002308565880022278;0,0020480274023222072;0,002175577200042816;0,0005934823743051051;0,00023515347038483014;0,00028443936831276266;0,0004221557251834643;5,536451551181796e-05;6,309779873195762e-05;0,0001608714813171121;3,871188393337174e-05;7,521770990186788e-06;4,9641014092977846e-06
1979;0,003929996351611668;0,010152394783550076;0,0023313763189694975;0,0020765735046422507;0,002220496233868679;0,000597663873642367;0,0002478225204478284;0,0002930860871077;0,0004377634208399936;5,643261553294516e-05;5,945336982092288e-05;0,00016290560357187393;3,7564327369312067e-05;8,468442861239314e-06;5,233828304085364e-06
1980;0,003961360978012506;0,010153725348313205;0,0023411630276573953;0,0020832003428949974;0,0022704681604019633;0,0006162729148075284;0,00025724016593033284;0,0003046863249827376;0,0004457084417351455;5,533654773768961e-05;6,0880129077694225e-05;0,00016378288916842263;3,66844635176936e-05;9,202082702180242e-06;4,925752098269445e-06
1981;0,00398995668677214;0,009960207639129035;0,002375613335711283;0,0021018796230366987;0,0022256865642183194;0,0006050638213699651;0,0002676540719091593;0,0003094424398243843;0,000473870925686372;5,7256805316033675e-05;5,8294877395123225e-05;0,00015880031177013216;3,671217509041266e-05;1,0864730727787122e-05;5,406861599713661e-06
1982;0,00391546990223495;0,009976538006282811;0,002384915699492142;0,0020999319011545075;0,0021785297316715252;0,0006115295491326833;0,00027562747553539727;0,00031884422761712424;0,0004897020452127825;5,875659293711319e-05;5,997325566957963e-05;0,00015526399498152647;3,800902277362184e-05;1,1248313366455217e-05;6,053637895726232e-06
1983;0,003956025414351773;0,009851066715782508;0,002444726773579272;0,002129307462642568;0,0021521909729926847;0,0006304510666918109;0,000287291449499857;0,0003292337786271154;0,0005184004229314658;6,164274688152156e-05;6,089280759624671e-05;0,0001553107966044211;3,8492474020910906e-05;1,1204027064845182e-05;5,919554015219676e-06
1984;0,003982458708508473;0,00972264408898939;0,0024454998180902165;0,002144737326099338;0,002152658453269396;0,0006422023294102733;0,0002962367781427539;0,0003374456712533304;0,0005407294858222096;6,425021865652525e-05;6,227540195270973e-05;0,00015350988503217065;3,760717350230282e-05;1,2570911625938868e-05;6,092174384012391e-06
1985;0,004028682555404625;0,009452631015197508;0,002419367826535433;0,002163207214575128;0,0020989753465983085;0,0006555504504441549;0,000288667537721007;0,0003501042361416954;0,0005600946094221269;6,486918258425638e-05;6,291402720697599e-05;0,00015490870087627888;3,711258784733218e-05;1,27412314603654e-05;6,378850615971845e-06
1986;0,004036734649811738;0,009236150487725223;0,0023843661308222052;0,0021699335775338113;0,0020306803240341003;0,000652787970726162;0,000292836866070242;0,0003564824087983912;0,000573308177211272;6,832544759812922e-05;6,163817261040094e-05;0,0001495463704616538;3,649755545406411e-05;1,474888203948207e-05;6,593097014371909e-06
1987;0,004073833666292818;0,009003345933576514;0,002362574533825474;0,0022145183590639916;0,001972419964399056;0,0006570229483518883;0,0003013336676563735;0,00037101788491002353;0,0005979351564227338;7,493272521839702e-05;6,232614363658026e-05;0,00014757883946003858;3,620279025134161e-05;1,6229728925866637e-05;7,10105579417229e-06
1988;0,004089110734639689;0,008713460036753011;0,002318609222129453;0,0022202647025031702;0,0019818231001928715;0,0006565982857864583;0,0002977833446493605;0,000388092072561059;0,000591081321285206;7,891276579487436e-05;6,240545319867254e-05;0,0001509378973553664;3,635136920365767e-05;1,6864478677039836e-05;7,288020193690109e-06
1989;0,004063377543518852;0,008176302487429763;0,002287517418153584;0,002217988133322381;0,0019898920072591864;0,0006475648920708668;0,00030283975515236046;0,00039225231570786236;0,0006019962581506531;8,171203132535863e-05;6,303844689422735e-05;0,0001520781860823003;3,4083210006688856e-05;2,0009295147766742e-05;7,062910814933535e-06
1990;0,004072536570934712;0,007854768565656351;0,0022608088589290026;0,0022150936274556443;0,001990180966718721;0,000647425680913979;0,00031091263151340954;0,00040568238221437374;0,0006272761116373918;8,763927001252471e-05;6,344005133282085e-05;0,00015099348047442618;3,455177924089574e-05;2,26881720014457e-05;8,034327387511958e-06
1991;0,004129749400557817;0,007561774691566825;0,0022563385105708483;0,0022365261299585526;0,0019677854392544498;0,0006288475885542409;0,0003346157914815454;0,0004157315061092959;0,0006262730948947137;9,312089608621526e-05;6,291878662523231e-05;0,0001521565780292024;3,546335928409202e-05;2,579780483204429e-05;8,831744884625031e-06
1992;0,004131253860707927;0,007234647013579629;0,0022560740035260096;0,002256459759207376;0,0019669716233953033;0,0006325679610849225;0,00035520825869233316;0,00043416125988317484;0,0006522571311506908;9,968167741395258e-05;6,618860197704635e-05;0,00015105316768832772;3,6483771737039206e-05;2,868974056419964e-05;9,860610613746498e-06
1993;0,004241076853109657;0,007074774995479467;0,002259568282170221;0,002280489024997223;0,001950992425138663;0,0006296685699323591;0,00037048233220307987;0,00046576157858778193;0,0006880463843117468;0,00010719759789675924;7,400392243133476e-05;0,00015398680131641283;3,84386449273474e-05;2,9823530870284488e-05;1,1058898102029552e-05
1994;0,004225430114144858;0,006784559393833791;0,0022601449277967083;0,002294962853609052;0,0019799404201746385;0,000625221699530292;0,00038764437379411125;0,00047272441666531705;0,0007057685836896001;0,00011349900108013702;8,129620385131733e-05;0,0001558467683285666;4,0040294330927804e-05;3,1613916665459586e-05;1,1850875125674065e-05
1995;0,004282285746220233;0,006637115750761171;0,002263302693401264;0,0023254195704274544;0,0020015533144552527;0,0006537611755317942;0,0004045267002896123;0,00048246446827501387;0,0007346916260887935;0,00011765943099817378;8,398519964560234e-05;0,0001544660741663912;4,1119565301934404e-05;3,339903896306039e-05;1,2424712179738761e-05
1996;0,004406679831195756;0,00661615319716345;0,0022713925188457195;0,0023926797439344227;0,002043842531358158;0,0006561962631427118;0,00042318979792201256;0,0004983994975711019;0,000771074473959743;0,00012698657201326569;8,69140454337217e-05;0,00015632296676163345;4,271159842314124e-05;3,335596139614998e-05;1,5186825866716651e-05
1997;0,004425774802387293;0,006446172275380897;0,0022580133320713814;0,0023955682211505647;0,0020617818985816222;0,0006659200347972469;0,0004332093924728854;0,0005023384931389176;0,0007829142824838137;0,00013070527821972583;9,030083966925824e-05;0,00015580573387653982;4,374571623040018e-05;3,4083924609668816e-05;1,594711918073699e-05
1998;0,004485102493033212;0,006368282837294308;0,002266922196473128;0,0024491332234382363;0,002116374188127728;0,0006745750332421656;0,0004411925861599489;0,0005123842194214896;0,0008249142475896015;0,00014140706525722635;9,692578828435217e-05;0,00015568186232225604;4,496853632320251e-05;3,5340366772678476e-05;1,7241689168453638e-05
1999;0,004582562957823809;0,006285849147908655;0,002243746556424802;0,0025009922215498853;0,0021311602852490197;0,0006851768245854016;0,0004584246848285797;0,0005147537779391444;0,0008593920418726547;0,00015367656780134503;9,697194595251597e-05;0,00015840388739109455;4,679306714803845e-05;3,7645181854324096e-05;1,804951840053296e-05
2000;0,004596043436322361;0,006158809836571371;0,002258804878303116;0,0025485373043920845;0,0021547070251212324;0,0007115846528904513;0,000467203127690092;0,0005092794968472195;0,0008767701988939994;0,0001598721106737295;9,580252903366012e-05;0,0001602966725451032;4,762344190112344e-05;3,995024785906155e-05;1,924711300814254e-05
2001;0,0046927899737576285;0,006029117763059081;0,002273627874923737;0,002595666046545375;0,0021555129153836916;0,000730608995322005;0,00046926884351705667;0,0005259329100226751;0,0009232962059156438;0,00016475949808279568;9,104638008596209e-05;0,00016123724760421152;4,886779834123445e-05;4,22854997493362e-05;2,0270952307198187e-05
2002;0,0047841649835130996;0,005957028978238148;0,002294812085373061;0,002616121258012884;0,002133510757370719;0,0007234396889543859;0,0004831488175633629;0,0005344044309042927;0,0009454524972950043;0,00017283812699783345;9,173880113978936e-05;0,00016413205230492167;5,173582735551463e-05;4,405636916869428e-05;2,14505693715442e-05
2003;0,004841271584155038;0,005877388580951707;0,002302707850633721;0,0026332805126522934;0,0020671406413644683;0,0007279906250395081;0,0005094656249379373;0,0005515768277421428;0,0009745468300284951;0,0001803034154233631;9,042285244374528e-05;0,00016546859861981439;5,398163247199201e-05;4,6781852347521635e-05;2,0920016855338224e-05
2004;0,0049515956821518815;0,0057280973643563425;0,0023037728169583715;0,0026902279257358585;0,002016996248650165;0,0007395996622757853;0,000525962819405582;0,0005670353207928461;0,0010018079332699667;0,00019236303907226623;8,996153074544313e-05;0,00016885734014847133;5,7055842717090854e-05;4,950790355451318e-05;2,2695833479247085e-05
2005;0,005078736129300003;0,005625028851292362;0,002356571141198011;0,0027081168809672818;0,0019538210316178656;0,0007387887178213402;0,0005274008799460717;0,000580097600634742;0,0010096249752677977;0,0001987504284833059;8,951083064597956e-05;0,00017120727956613076;5,923036009595048e-05;5,1663207045749004e-05;2,5374741393794208e-05
2006;0,005133592700682735;0,00564136298635276;0,0023903175739784883;0,002718681692689036;0,0019366366056298527;0,0007309148107500125;0,0005311411920653579;0,0005900107529062855;0,0010142794053535908;0,00019974546982363486;9,06936482654904e-05;0,00017288514868596394;5,9998430401719816e-05;5,2060853761304315e-05;2,6539620516056555e-05
2007;0,00520970846991986;0,005594145186478272;0,002408879663562402;0,0027353379846317694;0,0018991223987541164;0,0007263518727995688;0,0005412098016677191;0,0005987373242533067;0,0010245687553833704;0,00020465343141040648;8,917390005080961e-05;0,000171493759353325;6,183917662383465e-05;5,265408901777847e-05;2,6798983867593048e-05
2008;0,005257640441413969;0,005570120993070304;0,002429002233839128;0,002721765577007318;0,0018605157947604312;0,0007143698326217418;0,000553820063942112;0,0005986269457025628;0,0010123612582901842;0,00021113726234034402;9,06326192762208e-05;0,00017269768761707383;6,333894049248556e-05;5,335639556847127e-05;2,8283847441912258e-05
